"title","views","url","id","dateCreated","lastThirty"
"What is the difference between raster and vector content in PDFs?","12773","https://support.procore.com/faq/what-is-the-difference-between-raster-and-vector-content-in-pdfs","21233","Fri, 30 Jun 2017 22:35:56 GMT",289
"What is a change event?","11630","https://support.procore.com/faq/what-is-a-change-event","4670","Wed, 04 Nov 2015 18:30:49 GMT",224
"(Legacy) How do I bill for stored materials in Procore?","11535","https://support.procore.com/faq/how-do-i-bill-for-stored-materials-in-procore","5842","Thu, 25 Feb 2016 17:57:06 GMT",244
"Can I change a person's email address in the Directory?","11325","https://support.procore.com/faq/can-i-change-a-persons-email-address-in-the-directory","2835","Tue, 19 May 2015 18:46:22 GMT",272
"What are Procore's default cost types?","10582","https://support.procore.com/faq/what-are-procores-default-cost-types","25204","Fri, 13 Oct 2017 16:12:16 GMT",240
"What is the construction bidding process?","10493","https://support.procore.com/faq/what-is-the-construction-bidding-process","1858","Thu, 05 Mar 2015 00:42:19 GMT",68
"What are the default permission levels in Procore?","10314","https://support.procore.com/faq/what-are-the-default-permission-levels-in-procore","9075","Thu, 07 Jul 2016 16:56:06 GMT",242
"What is a submittal package?","10132","https://support.procore.com/faq/what-is-a-submittal-package","11030","Mon, 10 Oct 2016 23:13:34 GMT",180
"What are Procore's Product Categories?","9980","https://support.procore.com/faq/what-are-procores-product-categories","56193","Tue, 13 Aug 2019 16:32:55 GMT",33
"How do I prepare my data for import into Procore?","9932","https://support.procore.com/faq/how-do-i-prepare-my-data-for-import-into-procore","6300","Thu, 10 Mar 2016 17:20:04 GMT",150
"How do I create a desktop shortcut to Procore?","9893","https://support.procore.com/faq/how-do-i-create-a-desktop-shortcut-to-procore","7627","Tue, 03 May 2016 07:30:34 GMT",130
"What are Drawing Areas?","9807","https://support.procore.com/faq/what-are-drawing-areas","4449","Fri, 09 Oct 2015 20:34:23 GMT",267
"What is a fillable PDF?","9755","https://support.procore.com/faq/what-is-a-fillable-pdf","24089","Thu, 14 Sep 2017 16:16:40 GMT",209
"Why am I unable to download and open a .ZIP file from Procore?","9648","https://support.procore.com/faq/why-am-i-unable-to-download-and-open-a-zip-file-from-procore","870","Fri, 30 Jan 2015 19:15:43 GMT",137
"How do I configure a prefix and starting number for a project's RFIs?","9498","https://support.procore.com/faq/how-do-i-configure-a-prefix-and-starting-number-for-a-projects-rfis","16435","Wed, 12 Apr 2017 02:25:50 GMT",222
"Why are automatic drawing sheet links missing?","8977","https://support.procore.com/faq/why-are-automatic-drawing-sheet-links-missing","1035","Wed, 04 Feb 2015 20:12:25 GMT",172
"What are custom fields and which Procore tools support them?","8893","https://support.procore.com/faq/what-are-custom-fields-and-which-procore-tools-support-them","63611","Mon, 25 Nov 2019 20:26:17 GMT",400
"How do I set the accounting method for a contract or funding?","8839","https://support.procore.com/faq/how-do-i-set-the-accounting-method-for-a-contract-or-funding","897","Fri, 30 Jan 2015 23:29:18 GMT",253
"When does the Submittals tool send email notifications to Procore users?","8794","https://support.procore.com/faq/when-does-the-submittals-tool-send-email-notifications-to-procore-users","35845","Wed, 11 Jul 2018 21:01:58 GMT",226
"What is the maximum character length for a 'Company Name' in the Directory tool?","8653","https://support.procore.com/faq/what-is-the-maximum-character-length-for-a-company-name-in-the-directory-tool","29525","Thu, 15 Feb 2018 20:50:06 GMT",173
"What is the 'Enable Always Editable Schedule of Values' setting?","8465","https://support.procore.com/faq/what-is-the-enable-always-editable-schedule-of-values-setting","139472","Mon, 23 Aug 2021 22:10:33 GMT",116
"What is a 'contact' in Procore and which project tools support the concept?","8367","https://support.procore.com/faq/what-is-a-contact-in-procore-and-which-project-tools-support-the-concept","53078","Mon, 24 Jun 2019 23:07:01 GMT",159
"How do I set up a project in Procore?","8302","https://support.procore.com/faq/how-do-i-set-up-a-project-in-procore","8112","Tue, 07 Jun 2016 20:49:30 GMT",103
"What is a 'Draft' RFI?","8226","https://support.procore.com/faq/what-is-a-draft-rfi","1728","Mon, 02 Mar 2015 23:36:37 GMT",120
"What are the differences between Procore's time modules?","8195","https://support.procore.com/faq/what-are-the-differences-between-procores-time-modules","23726","Wed, 30 Aug 2017 20:37:24 GMT",240
"When does the RFIs tool send email notifications?","8166","https://support.procore.com/faq/when-does-the-rfis-tool-send-email-notifications","29112","Thu, 08 Feb 2018 17:46:06 GMT",368
"Can I use Procore's mobile application in offline mode?","8073","https://support.procore.com/faq/can-i-use-procores-mobile-application-offline","4164","Fri, 11 Sep 2015 23:54:00 GMT",163
"What is a daily log?","8070","https://support.procore.com/faq/what-is-a-daily-log","1855","Thu, 05 Mar 2015 00:23:08 GMT",72
"What are dynamic approver due dates?","7969","https://support.procore.com/faq/what-are-dynamic-approver-due-dates","55522","Thu, 01 Aug 2019 18:44:45 GMT",203
"What’s the difference between sequential and parallel approval in the submittal workflow?","7676","https://support.procore.com/faq/whats-the-difference-between-sequential-and-parallel-approval-in-the-submittal-workflow","3863","Tue, 11 Aug 2015 23:27:28 GMT",69
"Which fields on the create or update project page can be configured as required, optional, or hidden?","7643","https://support.procore.com/faq/which-fields-on-the-create-or-update-project-page-can-be-configured-as-required-optional-or-hidden","66960","Thu, 09 Jan 2020 16:32:31 GMT",217
"Who receives an email when a submittal is created or updated?","7635","https://support.procore.com/faq/who-receives-an-email-when-a-submittal-is-created-or-updated","945","Mon, 02 Feb 2015 21:55:27 GMT",150
"Who receives a notification for updates in the Drawings tool?","7533","https://support.procore.com/faq/who-receives-a-notification-for-updates-in-the-drawings-tool","47821","Wed, 06 Mar 2019 00:00:06 GMT",239
"What is blind bidding?","7518","https://support.procore.com/faq/what-is-blind-bidding","3406","Mon, 22 Jun 2015 16:48:16 GMT",57
"How can I use tax codes on a Procore project?","7510","https://support.procore.com/faq/how-can-i-use-tax-codes-on-a-procore-project","41377","Fri, 09 Nov 2018 18:57:03 GMT",180
"What is the RFI Manager role?","7442","https://support.procore.com/faq/what-is-the-rfi-manager-role","14837","Thu, 09 Feb 2017 17:04:56 GMT",263
"What are multi-tiered locations?","7319","https://support.procore.com/faq/what-are-multi-tiered-locations","4515","Thu, 15 Oct 2015 17:03:12 GMT",142
"What is an assignable permissions template?","7316","https://support.procore.com/faq/what-is-an-assignable-permissions-template","19854","Tue, 13 Jun 2017 16:40:19 GMT",220
"What is an RFI?","7123","https://support.procore.com/faq/what-is-an-rfi","1704","Mon, 02 Mar 2015 17:03:30 GMT",90
"What does each permission level mean?","7001","https://support.procore.com/faq/what-does-each-permission-level-mean","2610","Thu, 07 May 2015 21:44:54 GMT",138
"Why can't I create or activate Procore projects?","6979","https://support.procore.com/faq/why-cant-i-create-or-activate-procore-projects","19242","Mon, 05 Jun 2017 23:37:06 GMT",257
"What is the difference between personal and published drawing markups?","6944","https://support.procore.com/faq/what-is-the-difference-between-personal-and-published-drawing-markups","999","Tue, 03 Feb 2015 18:53:05 GMT",122
"Why isn't my project weather working?","6900","https://support.procore.com/faq/why-isnt-my-project-weather-working","4513","Thu, 15 Oct 2015 16:43:47 GMT",51
"How do I add a multi-tiered location to an item?","6746","https://support.procore.com/faq/how-do-i-add-a-multi-tiered-location-to-an-item","4509","Wed, 14 Oct 2015 23:30:25 GMT",149
"How do I invite users and collaborators to my company's Procore account?","6686","https://support.procore.com/faq/how-do-i-invite-users-and-collaborators-to-my-companys-procore-account","7266","Wed, 13 Apr 2016 07:08:13 GMT",65
"What is Single Sign-On (SSO)?","6525","https://support.procore.com/faq/what-is-single-sign-on-sso","5073","Wed, 06 Jan 2016 00:46:30 GMT",191
"What is the unpublished status on drawings?","6430","https://support.procore.com/faq/what-is-the-unpublished-status-on-drawings","22989","Thu, 10 Aug 2017 22:14:43 GMT",66
"What are the DocuSign® fields and can I customize them?","6344","https://support.procore.com/faq/what-are-the-docusign-fields-and-can-i-customize-them","28372","Thu, 25 Jan 2018 21:15:54 GMT",160
"Can I provide users with 'Read-Only' level permissions with limited access to update information in Procore?","6123","https://support.procore.com/faq/can-i-provide-users-with-read-only-level-permissions-with-limited-access-to-update-information-in-procore","22978","Thu, 10 Aug 2017 17:47:05 GMT",70
"How do I manage the storage the Procore mobile app is using on my device?","6047","https://support.procore.com/faq/how-do-i-manage-the-storage-the-procore-mobile-app-is-using-on-my-device","7094","Mon, 28 Mar 2016 20:34:24 GMT",92
"What is a submittal revision?","5986","https://support.procore.com/faq/what-is-a-submittal-revision","862","Thu, 29 Jan 2015 23:26:47 GMT",159
"Why am I receiving an error message in the Procore Imports app?","5971","https://support.procore.com/faq/why-am-i-receiving-an-error-message-in-the-procore-imports-app","35870","Wed, 11 Jul 2018 22:43:29 GMT",262
"What is Bluebeam Studio?","5912","https://support.procore.com/faq/what-is-bluebeam-studio","15927","Tue, 28 Mar 2017 23:26:50 GMT",25
"How are submittals numbered in Procore?","5905","https://support.procore.com/faq/how-are-submittals-numbered-in-procore","7612","Mon, 02 May 2016 15:57:41 GMT",123
"What is the 'Submittal Manager' role?","5882","https://support.procore.com/faq/what-is-the-submittal-manager-role","23444","Wed, 23 Aug 2017 15:56:07 GMT",190
"Can I copy one project's Documents folders to a new project?","5808","https://support.procore.com/faq/can-i-copy-one-projects-folders-to-a-new-project","1872","Thu, 05 Mar 2015 18:39:21 GMT",146
"Where and how does Procore store customer information?","5695","https://support.procore.com/faq/where-and-how-does-procore-store-customer-information","2295","Fri, 03 Apr 2015 19:45:08 GMT",206
"How can I use the '[Procore] Jobsite Cleanliness and Preparedness Checklist' inspection template on my project?","5662","https://support.procore.com/faq/how-can-i-use-the-procore-jobsite-cleanliness-and-preparedness-checklist-inspection-template-on-my-project","75625","Fri, 27 Mar 2020 00:35:44 GMT",9
"Why do I not have permission to view this web page?","5545","https://support.procore.com/faq/why-do-i-not-have-permission-to-view-this-web-page","19898","Wed, 14 Jun 2017 23:12:19 GMT",41
"What are 'cost types' and how does our ERP integration support them?","5436","https://support.procore.com/faq/what-are-cost-types-and-how-does-our-erp-integration-support-them","13136","Wed, 04 Jan 2017 22:53:08 GMT",99
"What is Procore BIM?","5435","https://support.procore.com/faq/what-is-procore-bim","54344","Mon, 15 Jul 2019 18:10:26 GMT",148
"What are custom project roles?","5390","https://support.procore.com/faq/what-are-custom-project-roles","14931","Mon, 13 Feb 2017 23:45:49 GMT",135
"What is Procore's Recycle Bin?","5368","https://support.procore.com/faq/what-is-procores-recycle-bin","810","Wed, 28 Jan 2015 01:28:04 GMT",155
"Why are the weather conditions not showing on my Daily Log weather log?","5285","https://support.procore.com/faq/why-are-the-weather-conditions-not-showing-on-my-daily-log-weather-log","1562","Tue, 24 Feb 2015 19:48:54 GMT",48
"What is a construction project's schedule?","5268","https://support.procore.com/faq/what-is-a-construction-projects-schedule","1865","Thu, 05 Mar 2015 00:58:29 GMT",47
"Which budget views should I add to my Procore projects?","5248","https://support.procore.com/faq/which-budget-views-should-i-add-to-my-projects","16318","Tue, 11 Apr 2017 20:59:49 GMT",130
"How do I change companies in Procore's navigation bar?","5195","https://support.procore.com/faq/how-do-i-change-companies-in-procores-navigation-bar","16111","Tue, 04 Apr 2017 22:25:39 GMT",84
"How do I download Procore's iOS mobile application?","5163","https://support.procore.com/faq/how-do-i-download-the-procore-ios-mobile-application","4143","Wed, 09 Sep 2015 20:18:11 GMT",91
"How do I share feedback with Procore?","5161","https://support.procore.com/faq/how-do-i-share-feedback-with-procore","2638","Mon, 11 May 2015 16:48:08 GMT",42
"Can I rotate a drawing in Procore?","5098","https://support.procore.com/faq/can-i-rotate-a-drawing-in-procore","5071","Wed, 06 Jan 2016 00:33:10 GMT",138
"Why are my files not syncing with Procore Sync?","5097","https://support.procore.com/faq/why-are-my-files-not-syncing-with-procore-sync","21119","Tue, 27 Jun 2017 22:29:52 GMT",50
"How do I add people to the submittal workflow?","5052","https://support.procore.com/faq/how-do-i-add-people-to-the-submittal-workflow","28118","Tue, 16 Jan 2018 16:46:27 GMT",68
"Who can view a 'Draft' RFI?","5016","https://support.procore.com/faq/who-can-view-a-draft-rfi","22955","Wed, 09 Aug 2017 16:02:10 GMT",86
"What is a 'Draft' submittal?","5005","https://support.procore.com/faq/what-is-a-draft-submittal","32021","Thu, 05 Apr 2018 21:27:28 GMT",91
"What are the blue icons in my drawings log?","4991","https://support.procore.com/faq/what-are-the-blue-icons-in-my-drawings-log","8858","Tue, 28 Jun 2016 21:19:56 GMT",161
"How do I control which emails are sent by Procore during the RFI process?","4928","https://support.procore.com/faq/how-do-i-control-which-emails-are-sent-by-procore-during-the-rfi-process","1985","Mon, 09 Mar 2015 23:38:10 GMT",131
"What is App Management?","4901","https://support.procore.com/faq/what-is-app-management","58390","Thu, 19 Sep 2019 15:57:28 GMT",162
"How do I build a Training Center?","4872","https://support.procore.com/faq/how-do-i-build-a-training-center","9246","Wed, 13 Jul 2016 00:14:24 GMT",76
"How does the Office 365 integration in Procore's Documents Tool work?","4814","https://support.procore.com/faq/how-does-the-office-365-integration-in-procores-documents-tool-work","68176","Thu, 23 Jan 2020 17:56:15 GMT",130
"What is the accounting approver role?","4794","https://support.procore.com/faq/what-is-the-accounting-approver-role","9652","Thu, 04 Aug 2016 21:34:54 GMT",107
"Who receives notification emails when a vendor's insurance expires?","4740","https://support.procore.com/faq/who-receives-notification-emails-when-a-vendors-insurance-expires","57960","Fri, 13 Sep 2019 20:58:13 GMT",176
"What is a change order?","4660","https://support.procore.com/faq/what-is-a-change-order","1861","Thu, 05 Mar 2015 00:50:14 GMT",88
"What is the Procore plugin and what is it used for?","4651","https://support.procore.com/faq/what-is-the-procore-plugin-and-what-is-it-used-for","49062","Tue, 02 Apr 2019 16:59:09 GMT",130
"Where can I find the email address to send daily logs, photos, documents, and emails to Procore?","4621","https://support.procore.com/faq/where-can-i-find-the-email-address-to-send-photos-documents-and-emails-to-procore","1537","Tue, 24 Feb 2015 00:45:16 GMT",117
"How does Procore automatically complete amounts on an upstream invoice?","4621","https://support.procore.com/faq/how-does-procore-automatically-fill-in-amounts-on-an-upstream-invoice","49855","Thu, 18 Apr 2019 21:20:36 GMT",144
"How can I see where my non-budgeted line items are coming from?","4515","https://support.procore.com/faq/how-can-i-see-where-my-non-budgeted-line-items-are-coming-from","29841","Fri, 23 Feb 2018 00:54:26 GMT",101
"What is a system tray?","4482","https://support.procore.com/faq/what-is-a-system-tray","20219","Mon, 19 Jun 2017 21:55:53 GMT",29
"What are the default observation types used for?","4417","https://support.procore.com/faq/what-are-the-default-observation-types-used-for","5628","Wed, 10 Feb 2016 22:50:33 GMT",85
"Are there any system limitations when projects have multiple prime contracts?","4416","https://support.procore.com/faq/are-there-any-system-limitations-when-creating-multiple-prime-contracts","39829","Mon, 08 Oct 2018 22:41:38 GMT",82
"What are ""related items"" in Procore?","4399","https://support.procore.com/faq/what-are-related-items-in-procore","3318","Tue, 16 Jun 2015 21:06:45 GMT",90
"Which weather providers are supported by Procore?","4399","https://support.procore.com/faq/which-weather-providers-are-supported-by-procore","23387","Mon, 21 Aug 2017 23:42:15 GMT",51
"How do I find the project ID?","4349","https://support.procore.com/faq/how-do-i-find-the-project-id","4109","Tue, 25 Aug 2015 22:43:48 GMT",97
"Does an invoice contact need an 'Invite to Bill' to submit an invoice?","4275","https://support.procore.com/faq/does-an-invoice-contact-need-an-invite-to-bill-to-submit-an-invoice","13068","Tue, 03 Jan 2017 18:36:17 GMT",116
"What is a Drawing Set?","4261","https://support.procore.com/faq/what-is-a-drawing-set","993","Tue, 03 Feb 2015 18:21:38 GMT",133
"What is a specification set?","4221","https://support.procore.com/faq/what-is-a-specification-set","4481","Mon, 12 Oct 2015 18:24:28 GMT",50
"Why is the Financial Health section of the Health Dashboard not configured?","4159","https://support.procore.com/faq/why-is-my-financial-health-section-of-the-health-dashboard-not-configured","43235","Thu, 06 Dec 2018 22:49:46 GMT",72
"How do I enable the DocuSign® Integration?","4112","https://support.procore.com/faq/how-do-i-enable-the-docusign-integration","17823","Thu, 11 May 2017 21:24:10 GMT",250
"What is the Budget Forecast Report?","4090","https://support.procore.com/faq/how-does-the-budget-forecast-report","1874","Thu, 05 Mar 2015 19:06:36 GMT",94
"Which web browsers are supported by Procore?","4072","https://support.procore.com/faq/which-web-browsers-are-supported-by-procore","1956","Mon, 09 Mar 2015 19:19:11 GMT",59
"Why am I unable to log in to the Procore Certification site?","3992","https://support.procore.com/faq/why-am-i-unable-to-log-in-to-the-procore-certification-site","11734","Mon, 07 Nov 2016 23:44:53 GMT",63
"Why are some files missing after downloading from Procore Sync?","3908","https://support.procore.com/faq/why-are-some-files-missing-after-downloading-from-procore-sync","29612","Fri, 16 Feb 2018 22:09:27 GMT",22
"Can I change the language of my Company, Project, or User in Procore?","3837","https://support.procore.com/faq/can-i-change-the-language-of-my-company-project-or-user-in-procore","37221","Fri, 10 Aug 2018 17:20:25 GMT",118
"How do I change a known password?","3779","https://support.procore.com/faq/how-do-i-change-a-known-password","5018","Mon, 21 Dec 2015 15:40:43 GMT",553
"How can I use Procore's Toolbox Talk Sign-In PDF in my project's Forms tool?","3765","https://support.procore.com/faq/how-can-i-use-procores-toolbox-talk-sign-in-pdf-in-my-projects-forms-tool","82002","Wed, 13 May 2020 19:43:22 GMT",124
"How do I preserve cost code formatting in Excel?","3722","https://support.procore.com/faq/how-do-i-preserve-cost-code-formatting-in-excel","5813","Wed, 24 Feb 2016 18:02:53 GMT",52
"Which fields can Procore automatically populate when uploading drawings?","3663","https://support.procore.com/faq/which-fields-can-procore-automatically-populate-when-uploading-drawings","997","Tue, 03 Feb 2015 18:42:09 GMT",70
"What is an invoice contact?","3631","https://support.procore.com/faq/what-is-an-invoice-contact","89635","Wed, 08 Jul 2020 22:25:12 GMT",157
"Who can be designated as an 'Assignee' on an RFI?","3623","https://support.procore.com/faq/who-can-be-designated-as-an-assignee-on-an-rfi","32435","Fri, 13 Apr 2018 21:54:03 GMT",111
"What is a Service Account?","3616","https://support.procore.com/faq/what-is-a-service-account","108727","Tue, 17 Nov 2020 00:13:51 GMT",65
"Is there a minimum passing score for Procore Certification quizzes?","3583","https://support.procore.com/faq/is-there-a-minimum-passing-score-for-procore-certification-quizzes","11304","Tue, 25 Oct 2016 20:58:02 GMT",64
"Can I include signature fields in my fillable PDFs?","3560","https://support.procore.com/faq/can-i-include-signature-fields-in-my-fillable-pdfs","27115","Fri, 08 Dec 2017 23:23:00 GMT",87
"How do I download Procore's Android mobile application?","3523","https://support.procore.com/faq/how-do-i-download-the-procore-android-mobile-application","4193","Fri, 18 Sep 2015 16:54:13 GMT",96
"Which fields in the Daily Log tool can be configured as required, optional, or hidden?","3465","https://support.procore.com/faq/which-fields-in-the-daily-log-tool-can-be-configured-as-required-optional-or-hidden","50927","Tue, 14 May 2019 21:24:43 GMT",63
"How do I set up Single Sign-On (SSO) with Procore?","3462","https://support.procore.com/faq/how-do-i-set-up-single-sign-on-sso-with-procore","11317","Wed, 26 Oct 2016 18:12:10 GMT",97
"Do I need a DocuSign© account?","3455","https://support.procore.com/faq/do-i-need-a-docusign-account","17821","Thu, 11 May 2017 21:10:04 GMT",104
"How do I create a billing period for an invoice?","3367","https://support.procore.com/faq/how-do-i-create-a-billing-period-for-an-invoice","91403","Mon, 27 Jul 2020 20:26:15 GMT",132
"What is the difference between horizontal and vertical financial markup?","3363","https://support.procore.com/faq/what-is-the-difference-between-horizontal-and-vertical-markup","70728","Fri, 14 Feb 2020 18:15:01 GMT",183
"What are App Configurations and how do I work with them?","3321","https://support.procore.com/faq/what-are-app-configurations","57851","Thu, 12 Sep 2019 22:13:46 GMT",107
"Can I enable the Change Events tool on my existing project?","3313","https://support.procore.com/faq/can-i-enable-the-change-events-tool-on-my-project","5681","Sat, 13 Feb 2016 01:06:44 GMT",68
"Who gets notifications from observations?","3303","https://support.procore.com/faq/who-gets-notifications-from-observations","10019","Tue, 23 Aug 2016 21:27:48 GMT",56
"How do I request access to a custom Training Center?","3301","https://support.procore.com/faq/how-do-i-request-access-to-a-custom-training-center","5702","Thu, 18 Feb 2016 19:38:50 GMT",60
"Will Procore convert my non-fillable PDF to a fillable PDF?","3299","https://support.procore.com/faq/will-procore-convert-my-non-fillable-pdf-to-a-fillable-pdf","24101","Thu, 14 Sep 2017 17:17:31 GMT",47
"What are role-based permissions?","3291","https://support.procore.com/faq/what-are-role-based-permissions","14900","Fri, 10 Feb 2017 21:09:52 GMT",29
"How do I create an allowance and/or contingency report?","3270","https://support.procore.com/faq/how-do-i-create-an-allowance-and-contingency-report","21195","Thu, 29 Jun 2017 21:48:32 GMT",77
"What is Procore's data backup strategy?","3208","https://support.procore.com/faq/what-is-procores-data-backup-strategy","2299","Fri, 03 Apr 2015 19:51:05 GMT",76
"What is the difference between a submitter and approver in submittals?","3182","https://support.procore.com/faq/what-is-the-difference-between-a-submitter-and-approver-in-submittals","8142","Wed, 08 Jun 2016 21:58:46 GMT",85
"Is there a way to bulk replace an approver, submitter, or reviewer on a project's submittals?","3181","https://support.procore.com/faq/is-there-a-way-to-bulk-replace-an-approver-submitter-or-reviewer-on-a-projects-submittals","34618","Mon, 04 Jun 2018 20:41:17 GMT",176
"What are the default submittal statuses in Procore?","3094","https://support.procore.com/faq/what-are-the-default-submittal-statuses-in-procore","23452","Wed, 23 Aug 2017 17:34:34 GMT",86
"Tried to log in, but received an error message","3090","https://support.procore.com/faq/trouble-logging-in-to-procore/tried-to-log-in-but-received-an-error-message","39951","Thu, 11 Oct 2018 20:56:52 GMT",99
"What are segments and segment items?","3080","https://support.procore.com/faq/what-are-segments-and-segment-items","128240","Fri, 07 May 2021 18:14:02 GMT",257
